Schedule_ID,Train_ID,Train_Number,Station_Code,Station_Name,Arrival_Time,Departure_Time,Halt_Minutes,Day_Number,Distance_From_Source,Sequence_Number
11144,1144,13144,NE02,Gorakhpur Junction 2,21:53,21:59,10,7,1198,14
11145,1145,13145,NF01,Guwahati Junction 1,00:04,00:13,9,1,662,15
11146,1146,13146,NF08,Guwahati Junction 8,03:15,03:23,9,2,40,16
11147,1147,13147,NW07,Jaipur Junction 7,06:26,06:38,8,3,644,17
11148,1148,13148,SC06,Secunderabad Junction 6,09:37,09:39,6,4,890,18
11149,1149,13149,SE05,Bilaspur Junction 5,12:48,12:01,11,5,920,19
11150,1150,13150,SE04,Kolkata Junction 4,15:59,15:02,5,6,2016,20
11151,1151,13151,SW03,Hubballi Junction 3,18:10,18:13,10,7,1137,21
11152,1152,13152,SR02,Chennai Junction 2,21:21,21:26,14,1,866,22
11153,1153,13153,WC01,Jabalpur Junction 1,00:32,00:43,3,2,2124,23
11154,1154,13154,WC08,Jabalpur Junction 8,03:43,03:45,6,3,2014,24
11155,1155,13155,WR07,Mumbai Junction 7,06:54,06:04,11,4,691,25
11156,1156,13156,CR06,Mumbai Junction 6,09:05,09:17,15,5,1368,26
11157,1157,13157,ER05,Kolkata Junction 5,12:16,12:21,14,6,9,27
11158,1158,13158,EC04,Hajipur Junction 4,15:27,15:41,2,7,127,28
11159,1159,13159,EC03,Bhubaneswar Junction 3,18:38,18:40,4,1,1600,29
11160,1160,13160,NR02,New Delhi Junction 2,21:49,21:56,3,2,750,30
11161,1161,13161,NC01,Prayagraj Junction 1,00:00,00:15,9,3,1604,1
11162,1162,13162,NC08,Prayagraj Junction 8,03:11,03:16,9,4,1754,2
11163,1163,13163,NE07,Gorakhpur Junction 7,06:22,06:33,2,5,1335,3
11164,1164,13164,NF06,Guwahati Junction 6,09:33,09:46,3,6,865,4
11165,1165,13165,NW05,Jaipur Junction 5,12:44,12:55,2,7,1563,5
11166,1166,13166,SC04,Secunderabad Junction 4,15:55,15:08,9,1,982,6
11167,1167,13167,SE03,Bilaspur Junction 3,18:06,18:09,12,2,2075,7
11168,1168,13168,SE02,Kolkata Junction 2,21:17,21:31,9,3,75,8
11169,1169,13169,SW01,Hubballi Junction 1,00:28,00:34,5,4,16,9
11170,1170,13170,SW08,Hubballi Junction 8,03:39,03:42,10,5,215,10
11171,1171,13171,SR07,Chennai Junction 7,06:50,06:52,15,6,1330,11
11172,1172,13172,WC06,Jabalpur Junction 6,09:01,09:14,5,7,802,12
11173,1173,13173,WR05,Mumbai Junction 5,12:12,12:22,11,1,810,13
11174,1174,13174,CR04,Mumbai Junction 4,15:23,15:37,11,2,485,14
11175,1175,13175,ER03,Kolkata Junction 3,18:34,18:37,2,3,1858,15
11176,1176,13176,EC02,Hajipur Junction 2,21:45,21:58,8,4,1589,16
11177,1177,13177,EC01,Bhubaneswar Junction 1,00:56,00:10,4,5,2157,17
11178,1178,13178,EC08,Bhubaneswar Junction 8,03:07,03:15,8,6,352,18
11179,1179,13179,NR07,New Delhi Junction 7,06:18,06:29,10,7,65,19
11180,1180,13180,NC06,Prayagraj Junction 6,09:29,09:40,3,1,608,20
11181,1181,13181,NE05,Gorakhpur Junction 5,12:40,12:50,12,2,295,21
11182,1182,13182,NF04,Guwahati Junction 4,15:51,15:59,5,3,1553,22
11183,1183,13183,NW03,Jaipur Junction 3,18:02,18:15,10,4,1748,23
11184,1184,13184,SC02,Secunderabad Junction 2,21:13,21:21,10,5,643,24
11185,1185,13185,SE01,Bilaspur Junction 1,00:24,00:39,4,6,2026,25
11186,1186,13186,SE08,Bilaspur Junction 8,03:35,03:47,15,7,1412,26
11187,1187,13187,SE07,Kolkata Junction 7,06:46,06:52,5,1,395,27
11188,1188,13188,SW06,Hubballi Junction 6,09:57,09:12,3,2,1782,28
11189,1189,13189,SR05,Chennai Junction 5,12:08,12:19,3,3,2014,29
11190,1190,13190,WC04,Jabalpur Junction 4,15:19,15:23,4,4,1196,30
11191,1191,13191,WR03,Mumbai Junction 3,18:30,18:33,3,5,1373,1
11192,1192,13192,CR02,Mumbai Junction 2,21:41,21:56,2,6,1403,2
11193,1193,13193,ER01,Kolkata Junction 1,00:52,00:02,2,7,329,3
11194,1194,13194,ER08,Kolkata Junction 8,03:03,03:11,11,1,488,4
11195,1195,13195,EC07,Hajipur Junction 7,06:14,06:22,8,2,1566,5
11196,1196,13196,EC06,Bhubaneswar Junction 6,09:25,09:30,11,3,1829,6
11197,1197,13197,NR05,New Delhi Junction 5,12:36,12:46,12,4,368,7
11198,1198,13198,NC04,Prayagraj Junction 4,15:47,15:01,6,5,435,8
11199,1199,13199,NE03,Gorakhpur Junction 3,18:58,18:07,7,6,1014,9
11200,1200,13200,NF02,Guwahati Junction 2,21:09,21:22,9,7,822,10
11201,1201,13201,NW01,Jaipur Junction 1,00:20,00:33,7,1,2108,11
11202,1202,13202,NW08,Jaipur Junction 8,03:31,03:46,8,2,1695,12
11203,1203,13203,SC07,Secunderabad Junction 7,06:42,06:53,14,3,1014,13
11204,1204,13204,SE06,Bilaspur Junction 6,09:53,09:00,5,4,1289,14
11205,1205,13205,SE05,Kolkata Junction 5,12:04,12:14,8,5,682,15
11206,1206,13206,SW04,Hubballi Junction 4,15:15,15:23,9,6,280,16
11207,1207,13207,SR03,Chennai Junction 3,18:26,18:37,13,7,708,17
11208,1208,13208,WC02,Jabalpur Junction 2,21:37,21:44,3,1,1280,18
11209,1209,13209,WR01,Mumbai Junction 1,00:48,00:55,13,2,1995,19
11210,1210,13210,WR08,Mumbai Junction 8,03:59,03:11,4,3,436,20
11211,1211,13211,CR07,Mumbai Junction 7,06:10,06:18,10,4,69,21
11212,1212,13212,ER06,Kolkata Junction 6,09:21,09:29,3,5,572,22
11213,1213,13213,EC05,Hajipur Junction 5,12:32,12:39,2,6,577,23
11214,1214,13214,EC04,Bhubaneswar Junction 4,15:43,15:53,15,7,1715,24
11215,1215,13215,NR03,New Delhi Junction 3,18:54,18:00,15,1,968,25
11216,1216,13216,NC02,Prayagraj Junction 2,21:05,21:11,13,2,878,26
11217,1217,13217,NE01,Gorakhpur Junction 1,00:16,00:28,4,3,731,27
11218,1218,13218,NE08,Gorakhpur Junction 8,03:27,03:42,5,4,1869,28
11219,1219,13219,NF07,Guwahati Junction 7,06:38,06:46,15,5,915,29
11220,1220,13220,NW06,Jaipur Junction 6,09:49,09:57,7,6,461,30
11221,1221,13221,SC05,Secunderabad Junction 5,12:00,12:13,10,7,1111,1
11222,1222,13222,SE04,Bilaspur Junction 4,15:11,15:18,12,1,765,2
11223,1223,13223,SE03,Kolkata Junction 3,18:22,18:27,3,2,1921,3
11224,1224,13224,SW02,Hubballi Junction 2,21:33,21:36,13,3,833,4
11225,1225,13225,SR01,Chennai Junction 1,00:44,00:46,14,4,1629,5
11226,1226,13226,SR08,Chennai Junction 8,03:55,03:07,9,5,1673,6
11227,1227,13227,WC07,Jabalpur Junction 7,06:06,06:09,5,6,1196,7
11228,1228,13228,WR06,Mumbai Junction 6,09:17,09:29,10,7,893,8
11229,1229,13229,CR05,Mumbai Junction 5,12:28,12:39,2,1,1118,9
11230,1230,13230,ER04,Kolkata Junction 4,15:39,15:46,8,2,288,10
11231,1231,13231,EC03,Hajipur Junction 3,18:50,18:04,13,3,2073,11
11232,1232,13232,EC02,Bhubaneswar Junction 2,21:01,21:14,11,4,632,12
11233,1233,13233,NR01,New Delhi Junction 1,00:12,00:15,10,5,2082,13
11234,1234,13234,NR08,New Delhi Junction 8,03:23,03:30,15,6,339,14
11235,1235,13235,NC07,Prayagraj Junction 7,06:34,06:39,11,7,1084,15
11236,1236,13236,NE06,Gorakhpur Junction 6,09:45,09:57,6,1,1704,16
11237,1237,13237,NF05,Guwahati Junction 5,12:56,12:02,4,2,1251,17
11238,1238,13238,NW04,Jaipur Junction 4,15:07,15:16,9,3,52,18
11239,1239,13239,SC03,Secunderabad Junction 3,18:18,18:25,3,4,1770,19
11240,1240,13240,SE02,Bilaspur Junction 2,21:29,21:32,15,5,125,20
11241,1241,13241,SE01,Kolkata Junction 1,00:40,00:50,6,6,243,21
11242,1242,13242,SE08,Kolkata Junction 8,03:51,03:58,2,7,1535,22
11243,1243,13243,SW07,Hubballi Junction 7,06:02,06:16,6,1,965,23
11244,1244,13244,SR06,Chennai Junction 6,09:13,09:16,8,2,2083,24
11245,1245,13245,WC05,Jabalpur Junction 5,12:24,12:33,14,3,1716,25
11246,1246,13246,WR04,Mumbai Junction 4,15:35,15:38,2,4,798,26
11247,1247,13247,CR03,Mumbai Junction 3,18:46,18:01,4,5,97,27
11248,1248,13248,ER02,Kolkata Junction 2,21:57,21:12,4,6,783,28
11249,1249,13249,EC01,Hajipur Junction 1,00:08,00:20,3,7,376,29
11250,1250,13250,EC08,Hajipur Junction 8,03:19,03:31,2,1,1565,30
11251,1251,13251,EC07,Bhubaneswar Junction 7,06:30,06:39,5,2,1349,1
11252,1252,13252,NR06,New Delhi Junction 6,09:41,09:47,15,3,913,2
11253,1253,13253,NC05,Prayagraj Junction 5,12:52,12:04,5,4,1833,3
11254,1254,13254,NE04,Gorakhpur Junction 4,15:03,15:09,9,5,1763,4
11255,1255,13255,NF03,Guwahati Junction 3,18:14,18:28,12,6,1468,5
11256,1256,13256,NW02,Jaipur Junction 2,21:25,21:36,7,7,1510,6
11257,1257,13257,SC01,Secunderabad Junction 1,00:36,00:46,9,1,689,7
11258,1258,13258,SC08,Secunderabad Junction 8,03:47,03:53,3,2,1585,8
11259,1259,13259,SE07,Bilaspur Junction 7,06:58,06:00,3,3,644,9
11260,1260,13260,SE06,Kolkata Junction 6,09:09,09:12,12,4,277,10
11261,1261,13261,SW05,Hubballi Junction 5,12:20,12:28,12,5,1295,11
11262,1262,13262,SR04,Chennai Junction 4,15:31,15:41,6,6,990,12
11263,1263,13263,WC03,Jabalpur Junction 3,18:42,18:54,8,7,1539,13
11264,1264,13264,WR02,Mumbai Junction 2,21:53,21:06,5,1,267,14
11265,1265,13265,CR01,Mumbai Junction 1,00:04,00:12,7,2,329,15
11266,1266,13266,CR08,Mumbai Junction 8,03:15,03:27,10,3,1447,16
11267,1267,13267,ER07,Kolkata Junction 7,06:26,06:37,8,4,1122,17
11268,1268,13268,EC06,Hajipur Junction 6,09:37,09:42,12,5,2082,18
11269,1269,13269,EC05,Bhubaneswar Junction 5,12:48,12:02,7,6,109,19
11270,1270,13270,NR04,New Delhi Junction 4,15:59,15:13,10,7,1711,20
11271,1271,13271,NC03,Prayagraj Junction 3,18:10,18:16,14,1,1844,21
11272,1272,13272,NE02,Gorakhpur Junction 2,21:21,21:23,9,2,1050,22
11273,1273,13273,NF01,Guwahati Junction 1,00:32,00:43,5,3,215,23
11274,1274,13274,NF08,Guwahati Junction 8,03:43,03:48,9,4,593,24
11275,1275,13275,NW07,Jaipur Junction 7,06:54,06:02,7,5,1527,25
11276,1276,13276,SC06,Secunderabad Junction 6,09:05,09:12,4,6,1394,26
11277,1277,13277,SE05,Bilaspur Junction 5,12:16,12:20,6,7,1554,27
11278,1278,13278,SE04,Kolkata Junction 4,15:27,15:32,2,1,793,28
11279,1279,13279,SW03,Hubballi Junction 3,18:38,18:45,11,2,1559,29
11280,1280,13280,SR02,Chennai Junction 2,21:49,21:51,12,3,1643,30
11281,1281,13281,WC01,Jabalpur Junction 1,00:00,00:04,6,4,1687,1
11282,1282,13282,WC08,Jabalpur Junction 8,03:11,03:21,6,5,1675,2
11283,1283,13283,WR07,Mumbai Junction 7,06:22,06:32,9,6,13,3
11284,1284,13284,CR06,Mumbai Junction 6,09:33,09:44,4,7,2023,4
11285,1285,13285,ER05,Kolkata Junction 5,12:44,12:48,2,1,827,5
11286,1286,13286,EC04,Hajipur Junction 4,15:55,15:01,6,2,2039,6
11287,1287,13287,EC03,Bhubaneswar Junction 3,18:06,18:11,13,3,357,7
11288,1288,13288,NR02,New Delhi Junction 2,21:17,21:27,3,4,504,8
11289,1289,13289,NC01,Prayagraj Junction 1,00:28,00:32,6,5,1011,9
11290,1290,13290,NC08,Prayagraj Junction 8,03:39,03:53,12,6,1536,10
11291,1291,13291,NE07,Gorakhpur Junction 7,06:50,06:58,5,7,652,11
11292,1292,13292,NF06,Guwahati Junction 6,09:01,09:04,11,1,1717,12
11293,1293,13293,NW05,Jaipur Junction 5,12:12,12:21,10,2,819,13
11294,1294,13294,SC04,Secunderabad Junction 4,15:23,15:38,14,3,894,14
11295,1295,13295,SE03,Bilaspur Junction 3,18:34,18:46,6,4,272,15
11296,1296,13296,SE02,Kolkata Junction 2,21:45,21:51,13,5,1060,16
11297,1297,13297,SW01,Hubballi Junction 1,00:56,00:10,6,6,1011,17
11298,1298,13298,SW08,Hubballi Junction 8,03:07,03:10,12,7,686,18
11299,1299,13299,SR07,Chennai Junction 7,06:18,06:21,5,1,1464,19
11300,1300,13300,WC06,Jabalpur Junction 6,09:29,09:42,15,2,518,20
11301,1301,13301,WR05,Mumbai Junction 5,12:40,12:50,8,3,1573,21
11302,1302,13302,CR04,Mumbai Junction 4,15:51,15:02,2,4,328,22
11303,1303,13303,ER03,Kolkata Junction 3,18:02,18:12,9,5,1948,23
11304,1304,13304,EC02,Hajipur Junction 2,21:13,21:26,2,6,1284,24
11305,1305,13305,EC01,Bhubaneswar Junction 1,00:24,00:31,8,7,142,25
11306,1306,13306,EC08,Bhubaneswar Junction 8,03:35,03:48,4,1,2083,26
11307,1307,13307,NR07,New Delhi Junction 7,06:46,06:01,13,2,258,27
11308,1308,13308,NC06,Prayagraj Junction 6,09:57,09:04,2,3,1345,28
11309,1309,13309,NE05,Gorakhpur Junction 5,12:08,12:22,9,4,50,29
11310,1310,13310,NF04,Guwahati Junction 4,15:19,15:25,4,5,957,30
11311,1311,13311,NW03,Jaipur Junction 3,18:30,18:37,13,6,486,1
11312,1312,13312,SC02,Secunderabad Junction 2,21:41,21:47,5,7,1957,2
11313,1313,13313,SE01,Bilaspur Junction 1,00:52,00:58,15,1,1465,3
11314,1314,13314,SE08,Bilaspur Junction 8,03:03,03:09,10,2,270,4
11315,1315,13315,SE07,Kolkata Junction 7,06:14,06:28,15,3,646,5
11316,1316,13316,SW06,Hubballi Junction 6,09:25,09:29,7,4,1697,6
11317,1317,13317,SR05,Chennai Junction 5,12:36,12:46,2,5,18,7
11318,1318,13318,WC04,Jabalpur Junction 4,15:47,15:52,12,6,572,8
11319,1319,13319,WR03,Mumbai Junction 3,18:58,18:12,6,7,1963,9
11320,1320,13320,CR02,Mumbai Junction 2,21:09,21:23,12,1,385,10
11321,1321,13321,ER01,Kolkata Junction 1,00:20,00:23,4,2,1392,11
11322,1322,13322,ER08,Kolkata Junction 8,03:31,03:42,15,3,2095,12
11323,1323,13323,EC07,Hajipur Junction 7,06:42,06:48,7,4,1699,13
11324,1324,13324,EC06,Bhubaneswar Junction 6,09:53,09:05,6,5,68,14
11325,1325,13325,NR05,New Delhi Junction 5,12:04,12:07,13,6,766,15
11326,1326,13326,NC04,Prayagraj Junction 4,15:15,15:27,13,7,1972,16
11327,1327,13327,NE03,Gorakhpur Junction 3,18:26,18:34,10,1,430,17
11328,1328,13328,NF02,Guwahati Junction 2,21:37,21:52,14,2,857,18
11329,1329,13329,NW01,Jaipur Junction 1,00:48,00:55,12,3,911,19
11330,1330,13330,NW08,Jaipur Junction 8,03:59,03:11,3,4,590,20
11331,1331,13331,SC07,Secunderabad Junction 7,06:10,06:22,14,5,57,21
11332,1332,13332,SE06,Bilaspur Junction 6,09:21,09:33,2,6,1905,22
11333,1333,13333,SE05,Kolkata Junction 5,12:32,12:37,7,7,1577,23
11334,1334,13334,SW04,Hubballi Junction 4,15:43,15:56,7,1,692,24
11335,1335,13335,SR03,Chennai Junction 3,18:54,18:09,15,2,1152,25
11336,1336,13336,WC02,Jabalpur Junction 2,21:05,21:07,15,3,1362,26
11337,1337,13337,WR01,Mumbai Junction 1,00:16,00:25,3,4,2185,27
11338,1338,13338,WR08,Mumbai Junction 8,03:27,03:39,5,5,800,28
11339,1339,13339,CR07,Mumbai Junction 7,06:38,06:44,14,6,1046,29
11340,1340,13340,ER06,Kolkata Junction 6,09:49,09:03,11,7,809,30
11341,1341,13341,EC05,Hajipur Junction 5,12:00,12:07,13,1,1098,1
11342,1342,13342,EC04,Bhubaneswar Junction 4,15:11,15:22,3,2,938,2
11343,1343,13343,NR03,New Delhi Junction 3,18:22,18:32,6,3,1865,3
11344,1344,13344,NC02,Prayagraj Junction 2,21:33,21:37,13,4,139,4
11345,1345,13345,NE01,Gorakhpur Junction 1,00:44,00:51,9,5,557,5
11346,1346,13346,NE08,Gorakhpur Junction 8,03:55,03:04,14,6,976,6
11347,1347,13347,NF07,Guwahati Junction 7,06:06,06:15,15,7,2032,7
11348,1348,13348,NW06,Jaipur Junction 6,09:17,09:19,12,1,1870,8
11349,1349,13349,SC05,Secunderabad Junction 5,12:28,12:43,13,2,181,9
11350,1350,13350,SE04,Bilaspur Junction 4,15:39,15:51,13,3,1154,10
11351,1351,13351,SE03,Kolkata Junction 3,18:50,18:52,4,4,605,11
11352,1352,13352,SW02,Hubballi Junction 2,21:01,21:15,3,5,1638,12
11353,1353,13353,SR01,Chennai Junction 1,00:12,00:16,13,6,24,13
11354,1354,13354,SR08,Chennai Junction 8,03:23,03:28,3,7,1219,14
11355,1355,13355,WC07,Jabalpur Junction 7,06:34,06:46,7,1,1173,15
11356,1356,13356,WR06,Mumbai Junction 6,09:45,09:55,8,2,1655,16
11357,1357,13357,CR05,Mumbai Junction 5,12:56,12:01,4,3,412,17
11358,1358,13358,ER04,Kolkata Junction 4,15:07,15:11,2,4,95,18
11359,1359,13359,EC03,Hajipur Junction 3,18:18,18:20,4,5,1395,19
11360,1360,13360,EC02,Bhubaneswar Junction 2,21:29,21:34,10,6,159,20
11361,1361,13361,NR01,New Delhi Junction 1,00:40,00:53,6,7,970,21
11362,1362,13362,NR08,New Delhi Junction 8,03:51,03:02,15,1,1744,22
11363,1363,13363,NC07,Prayagraj Junction 7,06:02,06:09,6,2,744,23
11364,1364,13364,NE06,Gorakhpur Junction 6,09:13,09:16,6,3,1670,24
11365,1365,13365,NF05,Guwahati Junction 5,12:24,12:29,7,4,152,25
11366,1366,13366,NW04,Jaipur Junction 4,15:35,15:40,2,5,1035,26
11367,1367,13367,SC03,Secunderabad Junction 3,18:46,18:52,15,6,1297,27
11368,1368,13368,SE02,Bilaspur Junction 2,21:57,21:04,9,7,2110,28
11369,1369,13369,SE01,Kolkata Junction 1,00:08,00:12,5,1,1199,29
11370,1370,13370,SE08,Kolkata Junction 8,03:19,03:22,9,2,345,30
11371,1371,13371,SW07,Hubballi Junction 7,06:30,06:44,12,3,107,1
11372,1372,13372,SR06,Chennai Junction 6,09:41,09:50,4,4,1280,2
11373,1373,13373,WC05,Jabalpur Junction 5,12:52,12:01,15,5,390,3
11374,1374,13374,WR04,Mumbai Junction 4,15:03,15:12,15,6,257,4
11375,1375,13375,CR03,Mumbai Junction 3,18:14,18:19,12,7,237,5
11376,1376,13376,ER02,Kolkata Junction 2,21:25,21:29,15,1,1279,6
11377,1377,13377,EC01,Hajipur Junction 1,00:36,00:38,13,2,1151,7
11378,1378,13378,EC08,Hajipur Junction 8,03:47,03:55,15,3,691,8
11379,1379,13379,EC07,Bhubaneswar Junction 7,06:58,06:05,10,4,531,9
11380,1380,13380,NR06,New Delhi Junction 6,09:09,09:12,3,5,676,10
11381,1381,13381,NC05,Prayagraj Junction 5,12:20,12:23,9,6,2185,11
11382,1382,13382,NE04,Gorakhpur Junction 4,15:31,15:36,2,7,86,12
11383,1383,13383,NF03,Guwahati Junction 3,18:42,18:46,10,1,1035,13
11384,1384,13384,NW02,Jaipur Junction 2,21:53,21:00,12,2,859,14
11385,1385,13385,SC01,Secunderabad Junction 1,00:04,00:14,15,3,372,15
11386,1386,13386,SC08,Secunderabad Junction 8,03:15,03:18,5,4,339,16
11387,1387,13387,SE07,Bilaspur Junction 7,06:26,06:39,14,5,1231,17
11388,1388,13388,SE06,Kolkata Junction 6,09:37,09:40,13,6,2018,18
11389,1389,13389,SW05,Hubballi Junction 5,12:48,12:55,11,7,1338,19
11390,1390,13390,SR04,Chennai Junction 4,15:59,15:08,6,1,612,20
11391,1391,13391,WC03,Jabalpur Junction 3,18:10,18:15,7,2,1671,21
11392,1392,13392,WR02,Mumbai Junction 2,21:21,21:34,3,3,126,22
11393,1393,13393,CR01,Mumbai Junction 1,00:32,00:40,12,4,1234,23
11394,1394,13394,CR08,Mumbai Junction 8,03:43,03:56,11,5,1553,24
11395,1395,13395,ER07,Kolkata Junction 7,06:54,06:03,2,6,395,25
11396,1396,13396,EC06,Hajipur Junction 6,09:05,09:17,6,7,1590,26
11397,1397,13397,EC05,Bhubaneswar Junction 5,12:16,12:22,2,1,1487,27
11398,1398,13398,NR04,New Delhi Junction 4,15:27,15:41,8,2,290,28
11399,1399,13399,NC03,Prayagraj Junction 3,18:38,18:45,15,3,700,29
11400,1400,13400,NE02,Gorakhpur Junction 2,21:49,21:51,12,4,523,30
11401,1401,13401,NF01,Guwahati Junction 1,00:00,00:02,11,5,744,1
11402,1402,13402,NF08,Guwahati Junction 8,03:11,03:14,2,6,406,2
11403,1403,13403,NW07,Jaipur Junction 7,06:22,06:26,2,7,815,3
11404,1404,13404,SC06,Secunderabad Junction 6,09:33,09:46,7,1,82,4
11405,1405,13405,SE05,Bilaspur Junction 5,12:44,12:58,10,2,2121,5
11406,1406,13406,SE04,Kolkata Junction 4,15:55,15:05,8,3,1124,6
11407,1407,13407,SW03,Hubballi Junction 3,18:06,18:08,7,4,972,7
11408,1408,13408,SR02,Chennai Junction 2,21:17,21:23,13,5,2105,8
11409,1409,13409,WC01,Jabalpur Junction 1,00:28,00:36,12,6,490,9
11410,1410,13410,WC08,Jabalpur Junction 8,03:39,03:53,11,7,1614,10
11411,1411,13411,WR07,Mumbai Junction 7,06:50,06:00,13,1,1175,11
11412,1412,13412,CR06,Mumbai Junction 6,09:01,09:16,11,2,998,12
11413,1413,13413,ER05,Kolkata Junction 5,12:12,12:16,14,3,123,13
11414,1414,13414,EC04,Hajipur Junction 4,15:23,15:25,2,4,237,14
11415,1415,13415,EC03,Bhubaneswar Junction 3,18:34,18:39,8,5,608,15
11416,1416,13416,NR02,New Delhi Junction 2,21:45,21:53,8,6,964,16
11417,1417,13417,NC01,Prayagraj Junction 1,00:56,00:58,9,7,659,17
11418,1418,13418,NC08,Prayagraj Junction 8,03:07,03:16,2,1,1915,18
11419,1419,13419,NE07,Gorakhpur Junction 7,06:18,06:30,6,2,791,19
11420,1420,13420,NF06,Guwahati Junction 6,09:29,09:35,15,3,1544,20
11421,1421,13421,NW05,Jaipur Junction 5,12:40,12:48,11,4,141,21
11422,1422,13422,SC04,Secunderabad Junction 4,15:51,15:04,10,5,680,22
11423,1423,13423,SE03,Bilaspur Junction 3,18:02,18:13,2,6,1078,23
11424,1424,13424,SE02,Kolkata Junction 2,21:13,21:28,12,7,97,24
11425,1425,13425,SW01,Hubballi Junction 1,00:24,00:34,11,1,1158,25
11426,1426,13426,SW08,Hubballi Junction 8,03:35,03:41,11,2,931,26
11427,1427,13427,SR07,Chennai Junction 7,06:46,06:01,13,3,2000,27
11428,1428,13428,WC06,Jabalpur Junction 6,09:57,09:04,11,4,317,28
11429,1429,13429,WR05,Mumbai Junction 5,12:08,12:20,12,5,1705,29
11430,1430,13430,CR04,Mumbai Junction 4,15:19,15:21,8,6,604,30
11431,1431,13431,ER03,Kolkata Junction 3,18:30,18:44,9,7,1345,1
11432,1432,13432,EC02,Hajipur Junction 2,21:41,21:49,3,1,1364,2
11433,1433,13433,EC01,Bhubaneswar Junction 1,00:52,00:02,7,2,1384,3
11434,1434,13434,EC08,Bhubaneswar Junction 8,03:03,03:10,11,3,767,4
11435,1435,13435,NR07,New Delhi Junction 7,06:14,06:26,14,4,1065,5
11436,1436,13436,NC06,Prayagraj Junction 6,09:25,09:27,11,5,2067,6
11437,1437,13437,NE05,Gorakhpur Junction 5,12:36,12:47,7,6,1241,7
11438,1438,13438,NF04,Guwahati Junction 4,15:47,15:54,12,7,1596,8
11439,1439,13439,NW03,Jaipur Junction 3,18:58,18:08,7,1,379,9
11440,1440,13440,SC02,Secunderabad Junction 2,21:09,21:19,6,2,1987,10
11441,1441,13441,SE01,Bilaspur Junction 1,00:20,00:22,13,3,1715,11
11442,1442,13442,SE08,Bilaspur Junction 8,03:31,03:40,15,4,1576,12
11443,1443,13443,SE07,Kolkata Junction 7,06:42,06:44,7,5,1848,13
11444,1444,13444,SW06,Hubballi Junction 6,09:53,09:05,4,6,374,14
11445,1445,13445,SR05,Chennai Junction 5,12:04,12:18,2,7,2089,15
11446,1446,13446,WC04,Jabalpur Junction 4,15:15,15:24,13,1,473,16
11447,1447,13447,WR03,Mumbai Junction 3,18:26,18:32,12,2,357,17
11448,1448,13448,CR02,Mumbai Junction 2,21:37,21:40,10,3,18,18
11449,1449,13449,ER01,Kolkata Junction 1,00:48,00:03,11,4,1570,19
11450,1450,13450,ER08,Kolkata Junction 8,03:59,03:08,10,5,2094,20
11451,1451,13451,EC07,Hajipur Junction 7,06:10,06:12,5,6,1533,21
11452,1452,13452,EC06,Bhubaneswar Junction 6,09:21,09:24,5,7,50,22
11453,1453,13453,NR05,New Delhi Junction 5,12:32,12:34,8,1,1452,23
11454,1454,13454,NC04,Prayagraj Junction 4,15:43,15:46,15,2,1706,24
11455,1455,13455,NE03,Gorakhpur Junction 3,18:54,18:05,3,3,1141,25
11456,1456,13456,NF02,Guwahati Junction 2,21:05,21:19,5,4,1189,26
11457,1457,13457,NW01,Jaipur Junction 1,00:16,00:25,11,5,2020,27
11458,1458,13458,NW08,Jaipur Junction 8,03:27,03:30,2,6,196,28
11459,1459,13459,SC07,Secunderabad Junction 7,06:38,06:43,6,7,1932,29
11460,1460,13460,SE06,Bilaspur Junction 6,09:49,09:58,12,1,1266,30
11461,1461,13461,SE05,Kolkata Junction 5,12:00,12:15,6,2,1471,1
11462,1462,13462,SW04,Hubballi Junction 4,15:11,15:16,5,3,2159,2
11463,1463,13463,SR03,Chennai Junction 3,18:22,18:24,5,4,849,3
11464,1464,13464,WC02,Jabalpur Junction 2,21:33,21:36,12,5,790,4
11465,1465,13465,WR01,Mumbai Junction 1,00:44,00:52,6,6,1962,5
11466,1466,13466,WR08,Mumbai Junction 8,03:55,03:02,13,7,1372,6
11467,1467,13467,CR07,Mumbai Junction 7,06:06,06:21,10,1,2168,7
11468,1468,13468,ER06,Kolkata Junction 6,09:17,09:28,2,2,344,8
11469,1469,13469,EC05,Hajipur Junction 5,12:28,12:41,2,3,418,9
11470,1470,13470,EC04,Bhubaneswar Junction 4,15:39,15:52,6,4,477,10
11471,1471,13471,NR03,New Delhi Junction 3,18:50,18:54,6,5,1843,11
11472,1472,13472,NC02,Prayagraj Junction 2,21:01,21:09,15,6,1575,12
11473,1473,13473,NE01,Gorakhpur Junction 1,00:12,00:17,4,7,2076,13
11474,1474,13474,NE08,Gorakhpur Junction 8,03:23,03:37,3,1,707,14
11475,1475,13475,NF07,Guwahati Junction 7,06:34,06:46,15,2,1988,15
11476,1476,13476,NW06,Jaipur Junction 6,09:45,09:50,14,3,1596,16
11477,1477,13477,SC05,Secunderabad Junction 5,12:56,12:04,7,4,1788,17
11478,1478,13478,SE04,Bilaspur Junction 4,15:07,15:20,14,5,1017,18
11479,1479,13479,SE03,Kolkata Junction 3,18:18,18:23,14,6,666,19
11480,1480,13480,SW02,Hubballi Junction 2,21:29,21:41,9,7,1289,20
11481,1481,13481,SR01,Chennai Junction 1,00:40,00:44,5,1,1435,21
11482,1482,13482,SR08,Chennai Junction 8,03:51,03:56,11,2,2181,22
